Benchmark Name,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9,Iteration 10,Iteration 11,Iteration 12,Iteration 13,Iteration 14,Iteration 15,Iteration 16,Iteration 17,Iteration 18,Iteration 19,Iteration 20,Iteration 21,Iteration 22,Iteration 23,Iteration 24,Iteration 25,Iteration 26,Iteration 27,Iteration 28,Iteration 29,Iteration 30,RSD
org.eclipse.collections.impl.clusters.Cluster_417._Benchmark.benchmark_Cluster_417,247872.439,247485.566,248145.43,247462.156,247743.561,247529.813,247788.356,247609.96,247143.845,247561.201,247603.15,246447.213,247378.021,247382.651,247497.38,248194.744,247029.815,247386.276,247400.538,247664.918,247681.7,247681.867,248012.69,247291.334,247862.484,247307.036,246639.46,247243.776,246369.781,248211.941,0.181809619
org.eclipse.collections.impl.clusters.Cluster_418._Benchmark.benchmark_Cluster_418,205061.071,205829.639,205920.718,205994.04,205752.775,205642.046,205317.184,206082.303,206043.735,206316.624,206320.396,205819.968,205847.982,205638.317,206271.85,205931.242,205684.547,205918.306,205666.323,205867.449,205812.097,205839.637,206285.571,205934.531,206189.876,205247.167,205391.518,206099.857,206038.009,205790.124,0.150969583
org.eclipse.collections.impl.clusters.Cluster_419._Benchmark.benchmark_Cluster_419,181389.267,181352.961,181325.935,181359.665,180959.948,181921.311,181792.214,181752.975,181401.55,181316.524,181596.615,180582.661,180830.969,180595.526,180199.229,180892.211,180440.037,180969.158,179709.509,180677.873,180654.21,181682.983,181028.612,180639.435,180983.35,180416.326,181131.434,180612.679,181056.171,181412.564,0.2839071
org.eclipse.collections.impl.clusters.Cluster_42._Benchmark.benchmark_Cluster_42,112280.731,113123.235,113291.333,112769.374,112830.183,112480.133,112025.369,111932.179,110950.891,112122.391,112097.144,111650.51,112492.875,112289.785,112303.372,111486.635,110900.12,112814.006,112278.489,113146.205,112970.388,112375.642,111345.9,111023.359,111623.274,112470.19,112605.733,112357.1,111239.764,112896.231,0.600164841
org.eclipse.collections.impl.clusters.Cluster_420._Benchmark.benchmark_Cluster_420,146505.162,147635.242,146967.592,147156.649,147628.372,147293.385,147298.331,147212.753,147397.483,147234.006,147381.507,147320.076,146576.298,146685.335,147491.408,147483.316,146909.217,147042.458,147126.753,147087.567,147652.694,147815.1,146646.097,147763.55,147467.683,147017.541,147011.352,147143.833,146496.859,147200.376,0.246122071
org.eclipse.collections.impl.clusters.Cluster_421._Benchmark.benchmark_Cluster_421,153672.202,153897.873,151232.685,153221.496,153183.701,153601.379,154193.579,154306.997,154206.07,153706.248,155244.016,155160.41,153334.098,154147.776,153485.834,154151.631,150572.165,150767.487,153847.551,151260.77,151193.167,153191.681,154485.112,153620.209,154148.688,154469.013,152592.384,153660.914,155126.856,154957.325,0.841782115
org.eclipse.collections.impl.clusters.Cluster_422._Benchmark.benchmark_Cluster_422,165243.34,165258.128,165163.179,165144.199,164891.646,165027.637,164111.183,165071.014,164911.828,165244.846,164992.36,164056.527,164314.683,164732.394,164746.537,165379.214,164794.795,164822.2,165049.069,164826.926,165252.808,165097.559,164480.093,164464.488,163684.599,163927.728,164585.673,164704.155,165026.597,164964.458,0.260721046
org.eclipse.collections.impl.clusters.Cluster_423._Benchmark.benchmark_Cluster_423,161500.107,161950.556,161792.531,161809.872,161474.666,161788.177,161733.551,161639.964,162091.261,162170.95,161493.933,161857.281,161740.444,161944.389,161833.961,161512.67,161761.13,160679.153,160975.522,160746.096,160813.96,161462.755,161320.274,162084.207,161644.943,161164.059,161794.87,161526.394,161545.617,161555.875,0.238344698
org.eclipse.collections.impl.clusters.Cluster_424._Benchmark.benchmark_Cluster_424,117024.639,115804.007,116722.959,116925.101,116482.887,117565.527,117336.805,116992.931,116697.829,116881.707,117142.805,117111.859,116946.69,116778.789,116695.889,117450.556,117230.059,117151.793,116118.032,116181.971,115869.124,117015.376,117205.748,117379.878,117229.27,116484.867,116753.312,116417.478,115753.809,116783.177,0.416386207
org.eclipse.collections.impl.clusters.Cluster_425._Benchmark.benchmark_Cluster_425,192330.129,192275.065,192234.224,192185.257,192617.98,192667.595,192163.241,192657.158,192502.952,192301.121,192444.951,192027.003,192284.592,192225.188,192238.892,192577.701,192394.776,192256.147,192373.726,191927.276,192445.727,192425.291,192493.323,192818.805,192030.152,192751.76,192311.989,192076.288,192644.932,192432.478,0.115759024
org.eclipse.collections.impl.clusters.Cluster_426._Benchmark.benchmark_Cluster_426,164729.754,164880.475,165180.706,164434.553,164939.883,163707.331,164709.228,163843.129,164722.764,164566.813,164263.981,164829.897,164717.912,165328.214,164243.717,163313.905,164348.784,164511.479,164795.687,165025.671,164732.974,164878.523,164929.529,164324.422,164403.471,164908.074,164939.22,164245.034,164554.259,164878.249,0.264301482
org.eclipse.collections.impl.clusters.Cluster_427._Benchmark.benchmark_Cluster_427,158006.252,157605.759,157659.192,158011.943,157642.482,157107.528,157147.251,156917.247,157187.96,157115.845,157675.452,157910.681,158309.26,157547.33,158422.834,157798.088,157222.446,157007.955,157471.069,157352.471,157858.57,156699.392,157842.044,157534.56,157873.656,158338.177,158060.388,157881.841,157759.778,157081.493,0.281293343
org.eclipse.collections.impl.clusters.Cluster_428._Benchmark.benchmark_Cluster_428,131407.439,131256.477,131427.589,131259.209,131377.639,131415.18,131346.76,131112.762,131294.138,131481.198,131234.298,131096.736,131503.115,131195.045,131199.048,131736.475,131114.021,131481.159,131005.596,131013.73,130713.588,131189.694,131354.148,131354.849,131442.521,131345.163,130993.125,131086.055,131058.483,131254.696,0.154199338
org.eclipse.collections.impl.clusters.Cluster_429._Benchmark.benchmark_Cluster_429,141072.905,140312.755,139735.894,140795.385,139768.825,140717.021,141491.181,140727.191,140556.476,140942.279,140473.044,141286.526,140892.429,140912.897,140543.099,141352.323,140120.624,141222.747,140666.939,140147.029,141138.012,141403.655,141175.102,139780.659,140667.288,140539.085,141154.286,140898.261,140441.629,140867.536,0.342794754
org.eclipse.collections.impl.clusters.Cluster_43._Benchmark.benchmark_Cluster_43,159913.124,159858.753,160700.521,160455.708,159785.655,160006.424,159970.649,159768.963,159601.201,159952.372,159914.937,160510.929,159751.936,160220.952,160771.01,158612.829,160178.589,160534.219,160161.973,160430.596,159560.29,158592.815,160114.163,159823.809,159516.545,159701.82,159837.619,159673.106,157938.366,158876.944,0.397002289
org.eclipse.collections.impl.clusters.Cluster_430._Benchmark.benchmark_Cluster_430,117105.201,116674.278,116328.063,117070.753,116107.002,117153.917,117271.154,117310.599,117361.651,116615.702,116848.241,117211.592,117210.68,117600.298,117306.876,117082.271,117023.539,117143.821,117355.278,117113.44,116936.31,117219.402,117160.533,116578.129,117134.924,117140.75,116621.704,116921.287,116926.967,116893.458,0.276280681
org.eclipse.collections.impl.clusters.Cluster_431._Benchmark.benchmark_Cluster_431,160677.85,160277.641,159410.116,159975.62,159635.616,159267.903,159107.677,160018.525,158722.518,159110.04,159208.673,159379.377,159902.956,159934.342,160408.052,159269.707,159455.469,159484.78,159600.834,159940.427,160054.474,159679.562,159771.039,159853.006,160727.673,160779.046,160046.709,159916.989,160146.939,160332.031,0.318639915
org.eclipse.collections.impl.clusters.Cluster_432._Benchmark.benchmark_Cluster_432,138323.31,138878.448,138455.817,138083.274,137840.781,138123.688,138190.202,139043.559,139039.285,138218.94,138488.735,138959.634,138728.652,139320.874,139126.398,138826.506,138973.074,138006.985,139254.656,138873.161,139145.953,139118.298,139186.431,138911.885,139073.211,138899.734,138867.146,139025.379,138453.41,138595.592,0.299347032
org.eclipse.collections.impl.clusters.Cluster_433._Benchmark.benchmark_Cluster_433,162626.994,162374.961,162624.578,162317.728,162412.931,162093.794,161548.341,162984.368,162136.301,163028.441,162428.56,162933.998,162562.074,163033.958,162623.882,161918.758,162416.204,162597.727,162400.931,162560.296,162329.509,162494.035,162414.747,162254.609,162304.055,161773.445,161818.929,162466.745,162389.565,162177.769,0.217671387
org.eclipse.collections.impl.clusters.Cluster_434._Benchmark.benchmark_Cluster_434,135849.659,136380.424,135971.557,135735.302,135775.336,135718.471,135826.445,135946.032,136192.101,134949.02,136431.965,135937.411,135829.78,136374.618,136206.681,136272.581,135998.429,136353.802,135907.818,135784.282,136025.147,135418.092,135748.049,135594.892,135665.509,135535.506,135851.575,136085.063,135675.732,135253.831,0.249300044
org.eclipse.collections.impl.clusters.Cluster_435._Benchmark.benchmark_Cluster_435,111116.091,111213.799,111182.88,110895.436,111191.084,111481.552,111133.759,111222.078,111028.279,110906.758,110781.862,111238.047,110904.747,110867.75,111362.784,110767.303,110879.201,111357.859,111198.871,111177.409,111176.01,111243.422,111055.22,111020.988,111158.785,111226.314,111207.366,110835.261,110876.735,111192.179,0.166397768
org.eclipse.collections.impl.clusters.Cluster_436._Benchmark.benchmark_Cluster_436,129317.803,129557.681,128692.788,130155.739,128805.471,128244.589,128896.414,129675.36,129195.415,130411.378,129112.501,128811.703,129308.758,129168.718,129197.544,129266.348,130119.733,130012.179,128700.109,128579.563,129319.803,129421.357,128595.72,128669.841,129630.223,129748.171,129747.441,129081.803,128384.962,130322.272,0.448789423
org.eclipse.collections.impl.clusters.Cluster_437._Benchmark.benchmark_Cluster_437,206324.516,205605.705,206518.823,206209.596,204745.375,204892.347,205676.838,205713.996,206470.214,206347.638,206404.912,206709.203,206141.918,205907.435,206335.414,206219.286,205980.85,205861.4,206140.285,205746.356,205856.048,206123.891,205884.946,204997.219,206202.452,205613.574,206331.737,205633.842,205821.195,205572.402,0.22869472
org.eclipse.collections.impl.clusters.Cluster_438._Benchmark.benchmark_Cluster_438,177791.989,177479.539,177815.8,177888.538,177666.938,177672.664,177413.858,177898.832,177595.878,177357.976,177973.516,177866.851,177625.205,177647.768,177522.789,177692.782,177899.15,177645.95,177634.868,177522.674,177400.617,177573.896,177045.976,177271.223,177630.701,177435.184,177224.944,177647.447,177488.23,177591.821,0.121007998
org.eclipse.collections.impl.clusters.Cluster_439._Benchmark.benchmark_Cluster_439,153372.063,153309.173,153791.108,153428.417,153345.699,153549.656,153425.744,153384.234,153760.354,153313.115,153496.502,152947.298,153564.742,153795.633,153676.583,153804.28,153837.149,153530.696,153143.304,153705.329,153894.803,153478.869,153616.806,153644.846,153409.588,153388.446,153623.752,153297.54,153225.23,153648.97,0.145928053
org.eclipse.collections.impl.clusters.Cluster_44._Benchmark.benchmark_Cluster_44,151363.176,150780.641,151637.602,151018.812,151209.132,151103.691,150875.004,151351.573,151378.809,151257.148,151869.922,151440.916,150987.68,151737.778,151688.909,151553.394,151211.684,151576.202,152048.418,151994.253,151430.815,151796.969,151397.626,150969.204,151328.013,151094.249,151176.277,151715.14,151598.191,151221.023,0.216855671
org.eclipse.collections.impl.clusters.Cluster_440._Benchmark.benchmark_Cluster_440,200251.075,200185.038,200148.543,199957.7,200118.122,199868.053,199877.914,199672.096,199819.121,199923.045,200394.643,200697.381,200256.133,200074.779,199369.668,200171.508,200130.103,199674.393,200282.039,200027.476,199661.686,199461.522,200030.359,199915.504,199673.553,200053.409,200041.366,199949.449,200088.363,200072.374,0.137569907
org.eclipse.collections.impl.clusters.Cluster_441._Benchmark.benchmark_Cluster_441,188714.155,188188.64,187606.104,188423.931,188366.565,188916.852,188555.111,189530.575,188645.787,188297.823,188064.456,189134.503,189362.448,189305.743,188509.234,188216.614,189147.011,188846.238,189409.373,188047.332,188271.954,188181.7,188173.706,189338.82,189157.038,189441.573,187878.198,189217.045,188706.249,188670.636,0.28202515
org.eclipse.collections.impl.clusters.Cluster_442._Benchmark.benchmark_Cluster_442,169393.081,168192.178,168232.934,168290.54,169097.767,169256.918,168936.848,169468.9,169611.194,169396.752,168932.523,168968.508,169223.843,169070.021,168635.71,168476.853,169017.998,168742.78,168887.035,169146.318,168539.44,168643.565,168419.401,168717.382,168545.917,168238.731,169001.084,168266.299,169040.414,168621.459,0.238260899
org.eclipse.collections.impl.clusters.Cluster_443._Benchmark.benchmark_Cluster_443,124603.972,124661.453,124427.38,123962.387,123953.9,123884.687,123536.642,124013.196,125004.818,124644.46,123708.193,124293.813,124593.375,124422.219,124501.593,124674.469,124576.565,124488.027,124878.846,124525.29,124339.508,124935.452,124217.35,124918.714,124520.851,124251.128,124748.027,124517.917,123900.153,124818.376,0.304599409
org.eclipse.collections.impl.clusters.Cluster_444._Benchmark.benchmark_Cluster_444,289751.347,290208.694,289720.281,288792.112,289765.251,289739.015,289574.919,290203.674,290101.8,289365.197,289604.27,289612.232,288886.014,289516.067,290001.593,289846.564,289771.181,290171.553,289660.709,289195.677,289972.333,289964.438,289271.645,290204.218,289939.784,289377.071,290100.485,289956.578,289593.996,289404.374,0.128349927
org.eclipse.collections.impl.clusters.Cluster_445._Benchmark.benchmark_Cluster_445,200037.938,199956.146,199897.719,199865.946,199842.009,200095.323,199814.688,199986.871,199792.817,200035.826,200121.535,200025.039,200384.985,199513.058,199841.173,199643.235,199522.286,199297.366,199154.884,199805.836,199789.184,200117.571,199703.172,199885.768,200058.142,199911.171,200152.494,200000.309,198948.31,199314.007,0.159327157
org.eclipse.collections.impl.clusters.Cluster_446._Benchmark.benchmark_Cluster_446,139472.011,139861.661,140137.149,139611.128,139565.066,139496.226,139601.689,139565.596,139806.271,140064.129,139820.035,139941.694,139922.65,139565.035,139476.526,139646.554,139949.75,139765.406,139986.531,139665.721,139452.46,139580.618,139411.067,139542.103,139457.273,139264.003,139451.435,139494.48,139518.322,139913.312,0.15923296
org.eclipse.collections.impl.clusters.Cluster_447._Benchmark.benchmark_Cluster_447,192322.485,192156.59,192180.022,191152.368,192191.508,192523.222,192308.313,192497.421,192532.626,192411.042,192004.533,192412.956,192426.372,192693.974,191717.673,192479.529,192156.211,192004.489,191706.424,192248.536,192628.832,192100.565,192694.855,192326.341,191851.247,192315.48,191613.642,192153.907,192138.75,192553.336,0.180893674
org.eclipse.collections.impl.clusters.Cluster_448._Benchmark.benchmark_Cluster_448,128037.53,128109.744,128246.88,128276.981,128856.229,128365.731,129024.345,129084.568,129144.102,128642.554,129006.841,128556.825,129164.381,128922.188,128778.942,129000.222,128940.732,129096.015,129046.36,128842.505,128914.927,128885.55,128682.629,128991.566,128826.623,128829.939,129001.382,128877.32,129021.948,128514.668,0.241709189
org.eclipse.collections.impl.clusters.Cluster_449._Benchmark.benchmark_Cluster_449,151992.2,152275.067,152512.409,152422.797,152681.943,153168.334,152988.282,152970.061,152700.464,152996.585,152806.221,152934.941,153216.037,153334.034,152571.194,153111.759,152573.992,152876.792,152858.346,152720.194,152857.231,152248.803,152680.765,152679.612,152014.921,151958.164,152508.825,152630.585,152455.889,152484.106,0.231648332
org.eclipse.collections.impl.clusters.Cluster_45._Benchmark.benchmark_Cluster_45,162664.034,163010.086,162561.394,163297.543,163231.297,162394.906,161893.021,162411.522,162072.308,162605.036,161902.984,163121.127,161910.973,162290.802,161666.488,162545.175,163475.006,162380.16,162431.012,163004.565,162937.489,163216.071,161244.207,161172.893,162263.823,162655.458,163107.271,162738.261,161770.659,162487.542,0.364418785
org.eclipse.collections.impl.clusters.Cluster_450._Benchmark.benchmark_Cluster_450,150782.642,151040.608,150585.389,151476.999,150969.398,151077.559,151086.87,150907.542,150433.753,151096.005,151118.274,150669.999,150469.428,150198.573,151342.485,150620.177,150995.923,150740.193,150728.029,150998.387,151468.8,151157.152,151446.762,151364.951,151079.869,150073.259,150700.876,150937.712,150506.287,150000.676,0.261551019
org.eclipse.collections.impl.clusters.Cluster_451._Benchmark.benchmark_Cluster_451,176829.271,175689.441,175530.408,177396.885,177348.969,177319.91,177023.501,176806.026,176671.534,176871.524,176692.197,177047.319,177542.919,177714.329,177526.5,177757.75,176872.677,177297.956,178027.976,177860.972,177285.644,177243.831,176790.125,176694.053,177248.603,176360.745,177464.911,177511.612,177860.448,177865.144,0.335588008
org.eclipse.collections.impl.clusters.Cluster_452._Benchmark.benchmark_Cluster_452,163501.583,163395.014,163704.085,163819.584,163696.894,163807.575,163689.601,163697.939,163601.81,163446.213,163376.222,163315.207,163545.17,163659.304,163103.46,163028.939,163220.896,163321.409,163560.887,163461.995,163415.175,163039.154,163681.104,163754.411,163831.148,163759.926,163584.249,163866.41,163114.802,164155.468,0.165200715
org.eclipse.collections.impl.clusters.Cluster_453._Benchmark.benchmark_Cluster_453,128327.803,128166.093,128607.593,127831.862,128120.625,128131.867,127912.008,128649.998,128717.264,128238.77,128058.783,128226.654,127809.682,128108.266,128293.187,127775.618,127679.056,128045.003,128233.234,128516.105,128499.903,128521.666,128719.456,128175.792,128325.956,128984.703,128561.627,128946.006,127903.642,127947.863,0.268791499
org.eclipse.collections.impl.clusters.Cluster_454._Benchmark.benchmark_Cluster_454,201630.033,201997.429,201706.719,202429.696,202455.563,201910.007,202128.681,202145.123,202367.428,202178.273,201815.16,201538.956,201493.069,202781.386,202134.131,202300.938,201698.659,201802.908,202119.599,201837.385,202342.01,201661.28,201301.229,202360.125,201121.939,201946.689,202654.896,201686.019,201100.23,201736.146,0.208951556
org.eclipse.collections.impl.clusters.Cluster_455._Benchmark.benchmark_Cluster_455,157752.265,157443.682,158211.594,158180.426,158036.181,158585.943,158401.439,158580.507,158545.706,158793.53,158247.892,158725.309,158616.067,158257.621,158333.02,159051.008,158450.93,158631.282,158197.929,158344.964,158322.222,158733.793,158344.941,158626.323,158696.831,158592.703,158795.73,158587.861,158680.392,158276.37,0.205160879
org.eclipse.collections.impl.clusters.Cluster_456._Benchmark.benchmark_Cluster_456,159423.326,159519.379,160077.118,160069.286,159997.056,159598.459,160151.143,159504.092,159934.54,159433.524,159349.615,160027.791,159377.781,159725.979,159111.551,159981.062,159927.025,160560.383,160266.495,160006.446,160143.539,159980.296,159313.834,159352.283,159593.297,160026.916,159938.37,159862.113,160045.891,159940.417,0.214111476
org.eclipse.collections.impl.clusters.Cluster_457._Benchmark.benchmark_Cluster_457,173758.004,174836.528,174331.936,174215.402,174028.944,173352.084,174471.333,174685.684,174208.13,174382.948,174280.828,173998.829,174063.214,174339.633,174617.892,172945.93,173909.468,174657.249,174328.084,173684.732,173712.546,173735.236,174528.096,174045.364,173812.804,174297.556,174011.877,173946.05,174508.572,173686.26,0.240675639
org.eclipse.collections.impl.clusters.Cluster_458._Benchmark.benchmark_Cluster_458,156448.148,156463.215,157072.666,156539.056,156783.475,156561.52,156461.809,156635.707,156203.877,156360.156,155698.38,156101.95,156337.565,156240.273,156382.64,156529.819,156079.766,156017.311,156048.403,155965.241,156150.195,156167.641,155972.166,156344.88,156562.471,156641.992,156653.226,156316.374,155582.104,156450.915,0.202454159
org.eclipse.collections.impl.clusters.Cluster_459._Benchmark.benchmark_Cluster_459,189586.152,191443.2,191220.31,190056.153,189891.528,190240.046,190036.435,189444.327,189907.11,191139.451,191024.861,189644.538,190898.429,189846.076,189857.381,188884.803,190504.598,190537.521,191154.46,191092.447,190135.382,188965.924,189679.673,190490.604,190305.466,190120.955,189774.272,189294.352,189633.383,189089.092,0.369583958
org.eclipse.collections.impl.clusters.Cluster_46._Benchmark.benchmark_Cluster_46,127755.488,127217.038,128044.703,127805.574,127994.128,128103.07,128060.504,128133.646,127838.238,127991.078,127835.075,127805.555,127772.93,127652.304,128339.28,127581.063,127606.172,128392.154,127903.214,128470.215,128670.222,128049.099,127594.783,128737.99,128796.548,127852.472,127918.845,128440.698,128529.997,128257.641,0.295777477
org.eclipse.collections.impl.clusters.Cluster_460._Benchmark.benchmark_Cluster_460,152348.791,152879.498,152597.228,152080.81,152712.388,152442.846,152153.136,152150.354,151939.884,152498.659,152231.779,153323.266,152829.429,152603.241,152728.236,152694.256,152304.583,151833.691,152421.531,152568.592,152707.638,152840.652,152383.828,152745.967,151706.281,152524.206,152614.599,152506.723,152170.146,151759.518,0.238900559
org.eclipse.collections.impl.clusters.Cluster_461._Benchmark.benchmark_Cluster_461,150127.943,150103.174,149530.796,150209.117,150090.574,149829.243,149953.313,150429.203,150318.07,150039.552,150217.958,150253.324,149002.038,149213.825,149929.087,149294.604,149595.77,149602.995,149295.706,149940.53,149926.717,150104.428,149691.21,149729.697,149622.715,150012.694,150175.317,149984.865,150059.635,149428.9,0.239688714
org.eclipse.collections.impl.clusters.Cluster_462._Benchmark.benchmark_Cluster_462,137911.831,138793.04,138697.257,138405.455,137493.437,138436.751,138255.369,138187.14,138175.129,138403.226,137795.802,137857.058,138252.311,138415.086,137772.111,138357.008,138283.877,138364.875,138044.671,138627.007,138334.069,137439.253,138204.966,138348.333,137571.108,137507.601,138483.973,137848.675,138347.183,137847.205,0.264358927
org.eclipse.collections.impl.clusters.Cluster_463._Benchmark.benchmark_Cluster_463,190960.726,191598.34,192292.959,191857.835,191966.738,191820.104,191659.012,191531.186,191436.373,192057.788,190897.797,191762.035,191981.167,191944.631,192395.423,191032.675,192368.315,191756.546,191718.089,191274.846,191153.013,190721.598,191521.715,191780.866,191750.083,192188.198,191897.904,191343.496,191645.47,191871.97,0.223146675
org.eclipse.collections.impl.clusters.Cluster_464._Benchmark.benchmark_Cluster_464,224500.272,225288.983,225386.334,224127.04,224856.655,224665.568,224652.332,224273.862,223818.21,224757.896,224288.736,224911.123,224362.32,224550.053,224731.825,225280.687,224379.375,224117.034,223979.684,224120.599,223937.231,223171.387,223852.012,224323.546,225058.291,224588.441,224687.146,224805.613,224250.81,224350.729,0.216015344
org.eclipse.collections.impl.clusters.Cluster_465._Benchmark.benchmark_Cluster_465,114297.006,114691.385,114586.059,114271.197,114776.063,114474.566,114683.565,114130.745,114441.818,114967.386,114353.119,114914.121,114504.739,114399.728,114833.991,115569.755,114253.085,114001.572,113851.708,113857.876,114736.798,114741.646,114919.51,114008.336,113874.002,113692.992,113861.576,115010.934,115211.386,113984.681,0.403390377
org.eclipse.collections.impl.clusters.Cluster_466._Benchmark.benchmark_Cluster_466,180884.856,180927.861,181214.031,181431.659,181149.181,181070.72,181209.457,181772.589,180660.372,180684.24,180787.216,180445.573,181475.775,181123.636,180545.182,180831.6,180268.433,181174.56,181060.326,181530.263,180804.648,181170.234,181118.974,180550.456,181064.976,181467.444,180733.19,181323.234,180432.14,180192.488,0.216295773
org.eclipse.collections.impl.clusters.Cluster_467._Benchmark.benchmark_Cluster_467,206779.168,207297.38,206286.526,206188.93,206644.374,206461.28,206934.209,206173.903,207154.19,207901.347,206733.476,206444.872,206761.909,206911.618,206890.779,206952.766,207674.122,207190.689,206504.598,207366.453,206826.544,207615.159,207540.719,207638.72,207700.225,207623.409,207791.849,207038.092,206972.254,207231.59,0.240534564
org.eclipse.collections.impl.clusters.Cluster_468._Benchmark.benchmark_Cluster_468,175117.112,175098.756,173664.548,174105.785,174827.882,174491.982,173843.332,174351.831,174712.745,174239.876,174352.889,174753.351,175233.669,174568.151,174453.028,174249.904,174568.835,175212.33,175334.977,175257.403,175383.698,174756.16,175351.748,175377.257,175176.155,175437.433,175255.849,175116.059,175214.05,175075.118,0.284059321
org.eclipse.collections.impl.clusters.Cluster_469._Benchmark.benchmark_Cluster_469,116135.689,116612.194,116166.484,116345.422,116404.66,115935.138,115581.085,115299.358,115796.622,116383.847,115384.932,115483.671,116616.128,116713.334,116875.951,115903.639,116684.863,116192.924,116139.585,116676.083,116598.713,115798.108,116187.495,116909.434,116266.399,116748.309,116710.951,116854.978,116326.956,117241.896,0.420910473
org.eclipse.collections.impl.clusters.Cluster_47._Benchmark.benchmark_Cluster_47,108958.094,108687.776,109060.984,108814.932,108634.53,108529.782,108848.997,108530.123,108432.177,108737.309,108932.531,108474.676,108820.495,108717.018,108531.734,108775.218,108166.268,108382.937,108658.062,108955.057,108192.603,108591.802,108620.339,108795.748,109077.654,108893.909,108701.44,108729.068,108840.935,108310.381,0.216064811
org.eclipse.collections.impl.clusters.Cluster_470._Benchmark.benchmark_Cluster_470,150630.644,150840.481,151425.799,151250.228,151049.478,151732.045,151188.325,151626.296,151440.659,150475.64,151512.19,151544.109,151727.481,152115.167,151137.624,151511.745,151650.775,151675.492,151683.526,151916.296,151146.202,151300.383,150793.609,151449.387,151513.858,151795.057,151825.945,151391.195,151429.123,151349.788,0.249259542
org.eclipse.collections.impl.clusters.Cluster_471._Benchmark.benchmark_Cluster_471,116073.966,116123.649,115553.128,115693.874,115519.524,115961.958,116169.424,115855.133,115282.733,114877.574,114722.706,114880.939,116096.763,116078.795,116007.198,115507.014,113432.929,114558.019,116293.841,115687.283,115172.43,115976.505,115582.183,113722.371,115238.607,116308.945,115790.852,117031.157,116386.533,116277.94,0.672269021
org.eclipse.collections.impl.clusters.Cluster_472._Benchmark.benchmark_Cluster_472,173261.187,172787.964,172624.322,173283.03,174051.969,173412.713,173802.742,173426.018,173900.442,173536.988,172605.819,172880.245,172739.518,173625.584,173225.155,173709.298,173603.745,172707.211,172824.026,173421.213,172918.537,173293.615,172638.33,171874.387,173068.596,172065.565,172828.114,173040.397,173582.325,173245.711,0.296610369
org.eclipse.collections.impl.clusters.Cluster_473._Benchmark.benchmark_Cluster_473,170746.088,170737.818,170697.866,170163.877,170419.036,170219.687,170472.458,170492.145,170416.503,169789.766,170384.042,170674.806,170308.223,170188.846,169718.838,170413.833,170791.273,170688.206,170330.242,170622.5,170460.907,170395.736,170606.719,170630.812,170680.528,170376.385,170171.044,170297.697,170080.34,170154.814,0.157342425
org.eclipse.collections.impl.clusters.Cluster_474._Benchmark.benchmark_Cluster_474,148729.366,149691.142,148484.778,150221.51,148858.701,149219.74,150580.002,149953.649,149991.749,150126.989,150203.392,149462.333,149673.064,149684.187,149955.559,149450.334,150144.824,149724.766,149183.661,149445.216,149678.13,149012.161,150344.725,150041.351,150111.924,149808.857,149653.952,149692.642,150603.093,150523.969,0.358033525
org.eclipse.collections.impl.clusters.Cluster_475._Benchmark.benchmark_Cluster_475,168755.911,167709.531,168123.598,168392.723,167710.89,168660.753,168681.463,167964.972,169156.048,168663.238,168269.483,168813.248,168146.669,168876.666,169108.217,168545.226,169059.806,168771.075,168833.56,168420.963,168405.59,168700.683,167766.037,168201.823,167851.056,168098.528,169196.629,169269.199,168592.326,168808.973,0.269745347
org.eclipse.collections.impl.clusters.Cluster_476._Benchmark.benchmark_Cluster_476,221258.301,221214.01,220457.21,220997.78,221550.064,221405.259,220287.09,220565.587,220564.29,220786.36,220617.469,220739.889,220814.479,220679.74,221073.387,221167.412,221242.236,221120.757,221308.199,220303.308,219973.657,220933.094,221437.079,221133.025,221518.105,221252.864,221611.331,220405.867,220646.466,221308.793,0.193527785
org.eclipse.collections.impl.clusters.Cluster_477._Benchmark.benchmark_Cluster_477,166578.615,166671.55,167179.23,167376.003,166225.121,166737.724,166150.251,167099.479,167622.38,167135.412,166771.954,167554.697,167278.968,167326.134,167389.11,167643.185,166911.452,167266.887,167139.802,166883.948,167033.494,166445.898,167181.409,167054.942,167387.888,166989.847,166348.113,166791.752,167220.643,167417.42,0.239758764
org.eclipse.collections.impl.clusters.Cluster_478._Benchmark.benchmark_Cluster_478,144127.227,144601.617,143951.686,144886.06,144661.389,145127.538,146263.022,145157.151,144705.216,145216.354,144736.764,143862.183,144620.306,143657.385,144948.089,145178.914,145165.08,145749.497,144929.028,144845.799,144533.004,145143.203,144400.908,144932.55,145304.505,144355.739,144298.306,144106.868,142962.022,144778.463,0.442761094
org.eclipse.collections.impl.clusters.Cluster_479._Benchmark.benchmark_Cluster_479,149665.617,149017.815,149439.683,149744.64,150172.134,149705.161,149935.464,149645.524,149794.307,149662.44,149580.989,150277.316,149790.351,149679.165,149748.556,150155.163,150253.588,149123.033,149556.547,149838.155,149652.676,150217.598,149755.761,149434.213,149857.849,149769.682,149805.015,149588.315,149757.635,150312.356,0.20460524
